week_number,sales_depot_id,sales_channel_id,route_id,client_id,product_id,town,state,client_type,client_name,short_name,brand,weight,pieces,sales_unit_this_week,sales_this_week,returns_unit_next_week,returns_next_week,Real - Procura,Pred - Procura,Pred - Probabilidade de Procura,Pred - Procura - Descrição
8,1626,1,2851,193822,40886,2377 VERACRUZ SUR MLA,VERACRUZ,Individual,AB ADY,Marias ,LAR,170.0,unknown,10,57.6,0,0.0,1.0,1,0.8045215,Procura Alta
8,1420,1,1127,1088951,43220,2478 SAN NICOLAS,NUEVO LEÓN,Small Franchise,LOS MEZQUITES,Roles Glass ,BIM,410.0,6.0,1,18.98,0,0.0,0.0,0,0.32031032,Procura Baixa
8,1138,1,2106,35392,31580,2015 AG. ROJO GOMEZ,"MÉXICO, D.F.",Small Franchise,LA LUPITA,Suavicremas Chocolate ,MLA,237.0,unknown,3,34.59,0,0.0,0.0,1,0.5066827,Procura Alta
7,2013,1,1117,6513,1240,2177 AGENCIA SUANDY,ESTADO DE MÉXICO,Supermarket,SUPER F,Mantecadas Vainilla ,BIM,125.0,4.0,6,50.28,0,0.0,1.0,1,0.96409833,Procura Alta
9,1118,1,1412,1879089,1240,2007 AG. LA VILLA,"MÉXICO, D.F.",Small Franchise,SAN JUDITAS,Mantecadas Vainilla ,BIM,125.0,4.0,9,75.42,0,0.0,1.0,1,0.826427,Procura Alta
6,1614,1,1021,280942,3144,2355 JALAPA I,VERACRUZ,Small Franchise,LA LUNA,Pan Multigrano ,BIM,540.0,unknown,2,42.64,0,0.0,0.0,0,0.19013348,Procura Baixa
8,2055,1,1161,197033,41938,2055 Pinotepa,PUEBLA,Individual,GUADALUPANA,Mantecadas Nuez ,BIM,123.0,unknown,2,19.82,0,0.0,0.0,0,0.4633542,Procura Baixa
6,2275,4,6603,30323,1250,2392 MERIDA NORTE,YUCATÁN,Oxxo Store,OXXO FCO  DE MONTEJO I,Donas Azucar ,BIM,105.0,4.0,37,284.9,0,0.0,1.0,1,0.9236677,Procura Alta
8,1138,1,1034,170979,73,2015 AG. ROJO GOMEZ,"MÉXICO, D.F.",General Market/Mart,MINI MAX,Pan Multigrano Linaza ,BIM,540.0,unknown,3,63.96,0,0.0,0.0,0,0.29378414,Procura Baixa
8,1227,1,2121,8130,37361,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO,Individual,MOISES HERNANDEZ,Canelitas ,MLA,120.0,unknown,6,37.5,0,0.0,1.0,1,0.5686718,Procura Alta
7,2031,1,4405,53800,43316,2178 URIANGATO,GUANAJUATO,General Market/Mart,COMERCIAL PURUANDIRO S A  DE C V,Submarinos Vainilla ,MLA,105.0,3.0,3,24.45,0,0.0,0.0,0,0.30313054,Procura Baixa
9,1912,1,2124,2357090,37361,2294 GUADALAJARA,JALISCO,Individual,ANGELICA MIRANDA MARTINEZ,Canelitas ,MLA,120.0,unknown,9,56.25,0,0.0,1.0,1,0.7367879,Procura Alta
7,1121,1,4419,2254178,43316,2016 AG. SAN LORENZO,"MÉXICO, D.F.",Small Franchise,LA NUEVA,Submarinos Vainilla ,MLA,105.0,3.0,3,24.45,0,0.0,0.0,0,0.23031165,Procura Baixa
9,1442,4,4704,2502499,30549,2465 LAREDO,TAMAULIPAS,Oxxo Store,OXXO PALOMAR,Suavicremas Chocolate ,MLA,84.0,unknown,3,17.43,0,0.0,0.0,1,0.63790697,Procura Alta
7,1118,1,1036,2147379,46772,2007 AG. LA VILLA,"MÉXICO, D.F.",Individual,LEO,Pan Molido ,BIM,210.0,unknown,2,17.84,0,0.0,0.0,1,0.79430205,Procura Alta
9,1124,1,1119,708979,1212,2021 AG. XOCHIMILCO 2,"MÉXICO, D.F.",Individual,CRUZ,Roles Canela ,BIM,120.0,2.0,6,50.28,0,0.0,1.0,0,0.39329404,Procura Baixa
9,3211,1,1017,368262,2665,2029 AG.IZTAPALAPA 2,"MÉXICO, D.F.",Individual,ZALAZAR,Tostada Ondulada Tubo ,MR,360.0,30.0,4,64.0,0,0.0,1.0,1,0.5583947,Procura Alta
7,2055,1,2051,962370,5337,2055 Pinotepa,PUEBLA,Individual,DON JERO,Submarinos Fresa ,MLA,105.0,3.0,3,24.45,0,0.0,0.0,0,0.33302215,Procura Baixa
7,25699,1,6502,8009023,45111,2569 SAN QUINTÍN,BAJA CALIFORNIA NORTE,Individual,GARCIA,Mantecada Vainilla ,TR,157.0,3.0,2,17.96,0,0.0,0.0,1,0.52605313,Procura Alta
6,22560,1,2127,345927,30574,2560 LAS TORRES,SONORA,Individual,CARRERA,Barritas Pina ,MLA,67.0,unknown,7,43.75,0,0.0,1.0,1,0.8500267,Procura Alta
9,1222,1,1416,35379,972,2088 AG. CEYLAN,"MÉXICO, D.F.",Post,PUESTO NARANJA,Roles Canela ,BIM,365.0,6.0,3,56.94,0,0.0,0.0,1,0.5677867,Procura Alta
7,1333,1,2128,562456,30549,2258 COLIMA BIMBO,COLIMA,Small Franchise,MA DEL SOCORRO MAGAÑA CARRILLO,Suavicremas Chocolate ,MLA,84.0,unknown,3,16.14,0,0.0,0.0,0,0.31492373,Procura Baixa
9,2015,1,1214,3340422,35651,2154 ATLACOMULCO,ESTADO DE MÉXICO,NO IDENTIFICADO,NO IDENTIFICADO,Madalenas ,BIM,93.0,3.0,4,30.0,0,0.0,1.0,1,0.918325,Procura Alta
8,1215,1,1403,652661,1216,2049 AG. IZTAPALAPA 1,"MÉXICO, D.F.",Individual,ISABEL,Roles Glass ,BIM,135.0,2.0,3,25.14,0,0.0,0.0,0,0.34355813,Procura Baixa
8,2234,1,6503,492585,34225,2378 ACAYUCAN,VERACRUZ,Small Franchise,CENTRAL ABARROTERA DE ACAYUCAN S A DE C V,Magnas ,LAR,200.0,unknown,12,102.72,0,0.0,1.0,1,0.7458802,Procura Alta
9,1419,1,1195,2331826,34938,2467 LINCOLN,NUEVO LEÓN,Individual,JUNIOR,Donas Azucar Tubo ,BIM,158.0,10.0,1,10.69,0,0.0,0.0,0,0.3958361,Procura Baixa
7,1118,1,1441,73355,1232,2007 AG. LA VILLA,"MÉXICO, D.F.",General Market/Mart,MISC SUAREZ,Panque Nuez ,BIM,255.0,unknown,2,36.48,0,0.0,0.0,1,0.5168164,Procura Alta
7,22362,1,1655,298336,40217,2362 AG.PACHUCA,HIDALGO,Individual,OSCARIN,Mantecada Vainilla ,TR,157.0,3.0,1,8.98,0,0.0,0.0,0,0.3483065,Procura Baixa
7,1368,4,6611,1691508,4280,2260 GONZALEZ GALLO,JALISCO,Oxxo Store,OXXO MAGNO,Doraditas ,TR,110.0,unknown,35,238.7,0,0.0,1.0,1,0.9166865,Procura Alta
7,1453,1,1601,15386,43061,2481 WONDER GUERRERO,NUEVO LEÓN,Hospital/Pharmacy,HOSPITAL CERVECERIA CUAUHTEMOC,Panera Polvoron ,TR,65.0,14.0,13,60.19,0,0.0,1.0,1,0.8296484,Procura Alta
7,1121,1,1623,1573016,9217,2016 AG. SAN LORENZO,"MÉXICO, D.F.",Eatery,POLLERIA Y RECAUDERIA ZIHANYA,Cuernitos Famili Pack ,TR,150.0,3.0,9,81.0,0,0.0,1.0,1,0.66551524,Procura Alta
9,3214,1,1605,596169,35452,2017 AG. SANTA CLARA,ESTADO DE MÉXICO,Individual,ALBORADA,Chocotorro Fresa ,MLA,50.0,1.0,5,22.2,0,0.0,1.0,1,0.61643547,Procura Alta
7,1312,1,5004,107204,36598,2278 ZAPOPAN BIMBO,JALISCO,Individual,INFONAVIT,Animalitos Karamelo Hierro ,LAR,200.0,unknown,2,16.86,0,0.0,0.0,0,0.32214227,Procura Baixa
7,1463,1,2833,131620,35711,2458 GOMEZ PALACIO BIMBO,DURANGO,Small Franchise,LA ESQUINA CHICA DE MADERO S A DE C V,Triki Intenso ,MLA,80.0,8.0,4,27.68,0,0.0,1.0,1,0.7244021,Procura Alta
7,1463,1,2833,131620,35711,2458 GOMEZ PALACIO BIMBO,DURANGO,Small Franchise,LA ESQUINA CHICA DE MADERO S A  DE C V,Triki Intenso ,MLA,80.0,8.0,4,27.68,0,0.0,1.0,1,0.7244021,Procura Alta
7,1675,4,6608,5913886,5337,2036 APIZACO MARINELA,TLAXCALA,Small Franchise,F GDL S388 APIZACO,Submarinos Fresa ,MLA,105.0,3.0,5,46.35,0,0.0,1.0,1,0.79280066,Procura Alta
7,1675,4,6608,5913886,5337,2036 APIZACO MARINELA,TLAXCALA,Small Franchise,F  GDL S388 APIZACO,Submarinos Fresa ,MLA,105.0,3.0,5,46.35,0,0.0,1.0,1,0.79280066,Procura Alta
6,2036,1,4406,1868610,43065,2179 URUAPAN,MICHOACÁN,Individual,ALEJANDRO RODRIGUEZ MENDOZA,Rollo Fresa ,MLA,75.0,2.0,3,20.28,0,0.0,0.0,0,0.3115104,Procura Baixa
9,1342,1,5001,377843,43040,2265 MATEHUALA BIMBO,SAN LUIS POTOSÍ,Supermarket,SUPER PENA,Doraditas ,TR,110.0,unknown,1,6.0,0,0.0,0.0,1,0.8484938,Procura Alta
7,1472,4,4909,2402013,35145,2499 REYNOSA MARINELA,TAMAULIPAS,Small Franchise,F GDL S837 PUERTAS DEL SOL,Wonder ,WON,567.0,unknown,2,39.36,0,0.0,0.0,1,0.55607665,Procura Alta
7,1472,4,4909,2402013,35145,2499 REYNOSA MARINELA,TAMAULIPAS,Small Franchise,F  GDL S837 PUERTAS DEL SOL,Wonder ,WON,567.0,unknown,2,39.36,0,0.0,0.0,1,0.55607665,Procura Alta
6,1530,1,1101,159469,1232,2552 CABORCA,SONORA,Small Franchise,SAN JOSE,Panque Nuez ,BIM,255.0,unknown,4,72.96,0,0.0,1.0,0,0.46236873,Procura Baixa
7,1955,1,1014,134988,1182,2290 DURANGO BIMBO,DURANGO,Supermarket,SUPER 15,Tostado ,BIM,210.0,unknown,2,27.88,0,0.0,0.0,1,0.7435905,Procura Alta
8,1912,1,1217,157198,1150,2294 GUADALAJARA,JALISCO,Individual,ERNESTO MENDEZ TORRES,Medias Noches ,BIM,340.0,8.0,1,13.96,0,0.0,0.0,1,0.6414912,Procura Alta
9,4049,1,4427,1898112,43274,2505 TORREON,COAHUILA,Supermarket,SUPER MAC,Napolitano ,MLA,70.0,1.0,3,15.57,0,0.0,0.0,0,0.38191512,Procura Baixa
7,2240,1,1212,1944649,47840,2379 ARRIAGA_BM,CHIAPAS,Small Franchise,LA CANASTA,Tortilla Hna RB ,DH,260.0,10.0,6,48.0,0,0.0,1.0,1,0.70492697,Procura Alta
7,1124,1,1106,399932,35651,2021 AG. XOCHIMILCO 2,"MÉXICO, D.F.",Small Franchise,LA COLONIAL,Madalenas ,BIM,93.0,3.0,23,172.5,0,0.0,1.0,1,0.87268966,Procura Alta
6,3213,1,1132,51084,1220,2027 AG. VALLEJO,"MÉXICO, D.F.",Small Franchise,LOS PICHUS,Colchones ,BIM,130.0,6.0,3,22.92,0,0.0,0.0,1,0.5743572,Procura Alta
7,1221,1,4426,53908,43274,2013 AG. MEGA NAUCALPAN,ESTADO DE MÉXICO,General Market/Mart,LA BODEGA,Napolitano ,MLA,70.0,1.0,2,10.38,0,0.0,0.0,0,0.42265874,Procura Baixa
7,1629,1,1614,711844,2505,2365 PUEBLA SUR BIMBO,PUEBLA,Individual,PAKO,Mini Bigotes Chocolate ,TR,65.0,5.0,3,22.56,0,0.0,0.0,0,0.20418827,Procura Baixa
9,1912,1,2119,188994,37361,2294 GUADALAJARA,JALISCO,Supermarket,MINI SUPER EL VERGEL,Canelitas ,MLA,120.0,unknown,4,25.0,0,0.0,1.0,1,0.87498975,Procura Alta
8,1912,1,1011,101642,1109,2294 GUADALAJARA,JALISCO,Individual,SUSANA ARENAS,Pan Blanco Chico ,BIM,360.0,unknown,10,150.1,0,0.0,1.0,1,0.5799062,Procura Alta
7,1126,1,1416,2420097,1242,2017 AG. SANTA CLARA,ESTADO DE MÉXICO,Individual,DULCE MARIA,Donitas Espolvoreadas ,BIM,105.0,6.0,4,30.56,0,0.0,1.0,1,0.8434157,Procura Alta
9,1118,1,1424,1461033,1230,2007 AG. LA VILLA,"MÉXICO, D.F.",Small Franchise,LA ESPECIAL,Panque Pasas ,BIM,255.0,unknown,1,16.67,0,0.0,0.0,0,0.22856921,Procura Baixa
6,4040,1,1103,192163,43203,2502 SALTILLO MARINELA,COAHUILA,Small Franchise,SANTA TERESA,Donitas Espolvoreadas ,BIM,105.0,6.0,21,160.44,0,0.0,1.0,1,0.793206,Procura Alta
8,1215,1,2101,661569,37361,2049 AG. IZTAPALAPA 1,"MÉXICO, D.F.",Individual,NOCHE BUENA,Canelitas ,MLA,120.0,unknown,2,12.5,0,0.0,0.0,1,0.68765295,Procura Alta
9,1623,1,1031,2451009,1150,2354 ISLA,VERACRUZ,Small Franchise,LA MAS CHIQUITA,Medias Noches ,BIM,340.0,8.0,14,195.44,0,0.0,1.0,1,0.8625836,Procura Alta
9,22560,1,1176,345601,1238,2560 LAS TORRES,SONORA,Supermarket,SUPER J S,Panquecito Gota Choc ,BIM,140.0,2.0,5,49.15,0,0.0,1.0,1,0.6259945,Procura Alta
6,2030,1,1173,662453,36773,2165 LEON SAN JUAN BOSCO,GUANAJUATO,General Market/Mart,MISC  JONATHAN,Donas Azucar Promocaja ,BIM,551.0,21.0,1,50.4,0,0.0,0.0,0,0.2540711,Procura Baixa
7,22362,1,2118,282008,31507,2362 AG.PACHUCA,HIDALGO,General Market/Mart,LA PROVIDENCIA,Polvoron ,MLA,113.0,6.0,1,6.25,0,0.0,0.0,1,0.50806445,Procura Alta
8,1471,1,1129,714760,48578,2516 ESCOBEDO,NUEVO LEÓN,Individual,FRIENDS,Bran Frut Fresa ,BIM,48.0,unknown,7,32.06,0,0.0,1.0,1,0.8411214,Procura Alta
9,3213,1,2801,4196184,31507,2027 AG. VALLEJO,"MÉXICO, D.F.",NO IDENTIFICADO,NO IDENTIFICADO,Polvoron ,MLA,113.0,6.0,2,12.5,0,0.0,0.0,1,0.70555973,Procura Alta
8,2014,1,1103,387913,1240,2151 ACAPULCO ESCENICA,GUERRERO,Individual,PAGY,Mantecadas Vainilla ,BIM,125.0,4.0,13,108.94,0,0.0,1.0,1,0.75170124,Procura Alta
9,1221,1,4403,20998,35107,2013 AG. MEGA NAUCALPAN,ESTADO DE MÉXICO,Individual,SDN SEDENA HUIZACHAL,Deliciosas Vainilla ,LAR,75.0,unknown,10,54.6,0,0.0,1.0,1,0.699788,Procura Alta
8,4010,1,1162,71805,43210,2487 AEROPUERTO,NUEVO LEÓN,Small Franchise,JOSE ISABEL AGUILAR J,Conchitas Vainilla ,BIM,65.0,2.0,6,40.62,0,0.0,1.0,1,0.637706,Procura Alta
9,2213,1,1223,1788350,1129,2396 RUIZ CORTINEZ,TABASCO,Small Franchise,TIENDA COMUNITARIA 3,Tortillinas ,TR,510.0,20.0,6,105.6,0,0.0,1.0,1,0.6472867,Procura Alta
8,1970,1,2103,2171012,32938,2297 LA PAZ,BAJA CALIFORNIA SUR,Supermarket,MINI SUPER ARCOIRIS,Plativolos ,MLA,92.0,10.0,2,14.82,0,0.0,0.0,1,0.7347187,Procura Alta
7,1212,1,1619,106879,35452,2064 AG. TEPALCATES 1,"MÉXICO, D.F.",General Market/Mart,MISC  POBLANITA,Chocotorro Fresa ,MLA,50.0,1.0,3,13.32,0,0.0,0.0,1,0.5984506,Procura Alta
8,2013,1,1214,846114,1230,2177 AGENCIA SUANDY,ESTADO DE MÉXICO,Small Franchise,LA CONCHITA,Panque Pasas ,BIM,255.0,unknown,1,16.67,0,0.0,0.0,0,0.15538651,Procura Baixa
9,2239,4,6604,7547097,3894,2399 TAPACHULA,CHIAPAS,Oxxo Store,OXXO 9A NORTE,Sponch ,MLA,120.0,8.0,18,156.96,0,0.0,1.0,1,0.9095209,Procura Alta
8,2012,1,1165,1910193,1230,2176 TOLUCA SAN ANTONIO,ESTADO DE MÉXICO,General Market/Mart,MISCELANEA LETY,Panque Pasas ,BIM,255.0,unknown,5,83.35,0,0.0,1.0,0,0.1326471,Procura Baixa
7,1219,1,1016,4401858,46772,2042 AG. TEPOZOTLAN,ESTADO DE MÉXICO,NO IDENTIFICADO,NO IDENTIFICADO,Pan Molido ,BIM,210.0,unknown,5,44.6,0,0.0,1.0,1,0.7535862,Procura Alta
7,4041,1,1154,423668,8940,2368 TAMPICO BIMBO,TAMAULIPAS,Individual,MIRIAM,Tortilla Hna RC SLP ,DH,260.0,10.0,20,160.0,0,0.0,1.0,1,0.68777853,Procura Alta
8,2220,1,2121,76861,35307,2395 PLAYA DEL CARMEN,QUINTANA ROO,Individual,AB ANITA,Barritas Pina ,MLA,75.0,unknown,6,41.64,0,0.0,1.0,1,0.95037097,Procura Alta
7,1945,1,2151,1107808,32934,2322 ZAMORA MADERO,MICHOACÁN,Individual,IGNACIO ARREGUIN CUEVAS,Lors ,MLA,98.0,10.0,4,28.16,0,0.0,1.0,0,0.4051625,Procura Baixa
8,22362,4,6609,2132341,5337,2362 AG.PACHUCA,HIDALGO,Oxxo Store,OXXO CIPRESES,Submarinos Fresa ,MLA,105.0,3.0,3,27.81,1,9.27,0.0,1,0.6709377,Procura Alta
7,1331,1,2105,4330438,30555,2254 AUTLAN_BM,JALISCO,NO IDENTIFICADO,NO IDENTIFICADO,Suavicremas Vainilla ,MLA,84.0,unknown,3,16.14,0,0.0,0.0,0,0.4053692,Procura Baixa
9,1491,4,6615,149749,43169,2462 JUAREZ BIMBO,CHIHUAHUA,Small Franchise,DEL RIO NO 122,Roles Canela ,BIM,365.0,6.0,2,39.12,0,0.0,0.0,0,0.38528883,Procura Baixa
7,2055,1,1064,196664,35147,2055 Pinotepa,PUEBLA,Individual,BLANQUITA,Wonder ,WON,567.0,unknown,1,20.5,0,0.0,0.0,0,0.13941064,Procura Baixa
9,1312,1,2169,1587707,31467,2278 ZAPOPAN BIMBO,JALISCO,Individual,MARIA ELENA CORREA CORTEZ,Principe Tubo ,MLA,152.0,14.0,4,39.96,0,0.0,1.0,0,0.443749,Procura Baixa
9,1213,1,1002,334712,1109,2041 AG. TULTITLAN,ESTADO DE MÉXICO,Individual,LUPITA,Pan Blanco Chico ,BIM,360.0,unknown,5,75.05,0,0.0,1.0,1,0.5400784,Procura Alta
8,1111,1,1008,50286,1150,2002 AG. AZCAPOTZALCO,"MÉXICO, D.F.",Individual,ABIGAIL,Medias Noches ,BIM,340.0,8.0,19,265.24,0,0.0,1.0,1,0.75216323,Procura Alta
6,3215,1,4432,354285,43316,2001 AG. ATIZAPAN,ESTADO DE MÉXICO,Small Franchise,LA VENTANITA,Submarinos Vainilla ,MLA,105.0,3.0,3,24.45,0,0.0,0.0,0,0.21113142,Procura Baixa
7,1332,1,2061,949568,32302,2255 CD GUZMAN,JALISCO,Individual,MARIA ERNESTINA DIAZ LOPEZ,Chocotorro Fresa ,MLA,50.0,1.0,4,17.76,0,0.0,1.0,1,0.62052965,Procura Alta
8,1219,1,1121,296794,41938,2042 AG. TEPOZOTLAN,ESTADO DE MÉXICO,General Market/Mart,MISC  MONIS,Mantecadas Nuez ,BIM,123.0,unknown,3,29.73,3,29.73,0.0,0,0.31721595,Procura Baixa
6,2653,1,1137,2412623,1284,2190 BI_SAN FRANCISCO DEL RINCON,GUANAJUATO,Individual,ANABEL,Rebanada ,BIM,55.0,2.0,36,108.72,0,0.0,1.0,1,0.9760213,Procura Alta
6,1532,1,1250,4393048,1242,2551 AGUA PRIETA,SONORA,NO IDENTIFICADO,NO IDENTIFICADO,Donitas Espolvoreadas ,BIM,105.0,6.0,13,99.32,0,0.0,1.0,1,0.5895741,Procura Alta
8,2019,4,4901,4232699,48417,2160 IGUALA,GUERRERO,Small Franchise,f gdl s919 iguala centro,Bran Frut Fresa ,BIM,48.0,unknown,10,42.6,0,0.0,1.0,1,0.9117064,Procura Alta
8,1453,1,2032,11219,35453,2481 WONDER GUERRERO,NUEVO LEÓN,Individual,GLORIA TOVAR SAUCEDA,Chocotorro Fresa ,MLA,50.0,1.0,11,48.84,0,0.0,1.0,1,0.7784699,Procura Alta
8,1219,1,1110,336584,1220,2042 AG. TEPOZOTLAN,ESTADO DE MÉXICO,Individual,DON TOÑO,Colchones ,BIM,130.0,6.0,6,45.84,0,0.0,1.0,0,0.33315796,Procura Baixa
9,1473,4,4910,1969646,43223,2467 LINCOLN,NUEVO LEÓN,Small Franchise,F GDL S655 OCASO,Pan Blanco ,BIM,460.0,unknown,11,198.44,0,0.0,1.0,1,0.8651625,Procura Alta
6,4040,1,1102,7906447,43118,2502 SALTILLO MARINELA,COAHUILA,Individual,LUCILA,Mantecadas Nuez ,BIM,123.0,unknown,6,59.46,0,0.0,1.0,0,0.48226157,Procura Baixa
8,3213,1,1022,2138032,2233,2027 AG. VALLEJO,"MÉXICO, D.F.",Small Franchise,LA COLMENA 3,Pan Blanco ,BIM,640.0,unknown,8,159.52,0,0.0,1.0,1,0.80309933,Procura Alta
7,1111,1,2117,1270638,35309,2002 AG. AZCAPOTZALCO,"MÉXICO, D.F.",Individual,MARY,Barritas Pina ,MLA,75.0,unknown,10,62.5,0,0.0,1.0,1,0.8850067,Procura Alta
8,1138,1,2111,194789,36745,2015 AG. ROJO GOMEZ,"MÉXICO, D.F.",Individual,JESSY,Canelitas Tubo ,MLA,207.0,unknown,4,46.12,0,0.0,1.0,0,0.28836638,Procura Baixa
8,1153,1,1024,4098759,46772,2087 AG. TIZAYUCA,HIDALGO,NO IDENTIFICADO,NO IDENTIFICADO,Pan Molido ,BIM,210.0,unknown,4,35.68,0,0.0,1.0,1,0.75667095,Procura Alta
6,2060,11,3903,1022039,2425,2301 CUBILETE,GUANAJUATO,Small Franchise,EL MAY,Nito ,BIM,62.0,1.0,31,139.5,0,0.0,1.0,1,0.9759222,Procura Alta
9,1112,1,1418,1281439,1212,2004 AG. CUAUTITLAN,ESTADO DE MÉXICO,Individual,LUIS FELIPE,Roles Canela ,BIM,120.0,2.0,6,50.28,0,0.0,1.0,0,0.4510109,Procura Baixa
7,1622,1,1159,2195210,34768,2375 VERACRUZ NORTE,VERACRUZ,Small Franchise,LA MEXICANITA,Raztachoc Vainilla ,BIM,40.0,5.0,2,45.0,0,0.0,0.0,0,0.08998948,Procura Baixa
9,1339,1,2103,143407,43058,2267 OCOTLAN BIMBO,JALISCO,Small Franchise,ESTELA ARIAS MUÑIZ,Sponch ,MLA,120.0,8.0,5,46.75,0,0.0,1.0,1,0.8418318,Procura Alta
7,1430,1,2002,2216182,43066,2451 ACUÑA,COAHUILA,Individual,ALFA,Pay Pina ,MLA,85.0,1.0,1,9.63,0,0.0,0.0,0,0.35179237,Procura Baixa
9,2013,1,2009,2211287,43285,2177 AGENCIA SUANDY,ESTADO DE MÉXICO,General Market/Mart,MISCELANEA ANGEL,Gansito ,MLA,50.0,1.0,12,63.36,0,0.0,1.0,1,0.9851763,Procura Alta
7,22090,1,1205,518767,1109,2090 AG. TEPEJI DEL RIO,QUERETARO,Individual,LEYDI,Pan Blanco Chico ,BIM,360.0,unknown,2,30.02,0,0.0,0.0,0,0.40719816,Procura Baixa
7,1336,1,2006,713956,43215,2269 PUERTO VALLARTA BIMBO,JALISCO,Individual,SOCORRO GARCIA PLAZOLA,Pastisetas ,SUA,75.0,unknown,3,30.42,0,0.0,0.0,0,0.44668886,Procura Baixa
7,2057,1,1158,485337,35651,2057 PUEBLA SUR MARINELA,PUEBLA,Individual,PROGRESO,Madalenas ,BIM,93.0,3.0,6,45.0,0,0.0,1.0,1,0.89795184,Procura Alta
7,1170,4,6602,1803608,1064,2001 AG. ATIZAPAN,ESTADO DE MÉXICO,Oxxo Store,OXXO ARBOLEDAS,Panque Marmol ,BIM,255.0,unknown,5,85.1,0,0.0,1.0,1,0.52092975,Procura Alta
8,3212,1,1420,218841,1238,2031 AG. PANTITLAN,"MÉXICO, D.F.",Small Franchise,LA ROSITA,Panquecito Gota Choc ,BIM,140.0,2.0,6,58.98,0,0.0,1.0,1,0.732529,Procura Alta
8,1170,4,6603,2250356,37057,2001 AG. ATIZAPAN,ESTADO DE MÉXICO,Oxxo Store,OXXO CAMPANAS,Choco Roles ,MLA,80.0,2.0,24,181.92,0,0.0,1.0,1,0.9232074,Procura Alta
7,1420,1,1007,182607,43059,2478 SAN NICOLAS,NUEVO LEÓN,Supermarket,SUPER ANGELSA DE CV,Empanizador Crujiente ,BIM,175.0,unknown,27,240.84,0,0.0,1.0,1,0.67843646,Procura Alta
8,3217,1,4404,1971885,43084,2032 AG. SANTA LUCIA,"MÉXICO, D.F.",General Market/Mart,ABARROTES CORTES,Submarinos Chocolate ,MLA,105.0,3.0,1,8.15,0,0.0,0.0,0,0.3354422,Procura Baixa
8,1220,1,1212,1001298,46772,2048 AG. IXTAPALUCA 1,ESTADO DE MÉXICO,Individual,FLORES,Pan Molido ,BIM,210.0,unknown,27,240.84,0,0.0,1.0,1,0.8588307,Procura Alta
8,1419,1,2112,439517,30549,2467 LINCOLN,NUEVO LEÓN,Individual,CHUY,Suavicremas Chocolate ,MLA,84.0,unknown,5,26.9,0,0.0,1.0,0,0.39766186,Procura Baixa
8,1419,1,1189,175604,43210,2467 LINCOLN,NUEVO LEÓN,General Market/Mart,ABARROTES MAYITO,Conchitas Vainilla ,BIM,65.0,2.0,1,6.77,0,0.0,0.0,1,0.5824648,Procura Alta
8,1122,1,1496,1200026,1278,2019 AG. XALOSTOC,ESTADO DE MÉXICO,Individual,RIVERA,Nito ,BIM,62.0,1.0,22,99.0,0,0.0,1.0,1,0.97980255,Procura Alta
9,2031,1,4407,240241,35107,2178 URIANGATO,GUANAJUATO,Small Franchise,GRACIELA MEZA RAMIREZ,Deliciosas Vainilla ,LAR,75.0,unknown,2,10.92,0,0.0,0.0,1,0.5928242,Procura Alta
6,2256,4,6611,1135869,1145,2381 CANCUN_BM,QUINTANA ROO,Individual,TIENDA EXTRA HEROES,Pan Integral ,BIM,680.0,unknown,6,142.68,0,0.0,1.0,0,0.48511288,Procura Baixa
7,1236,1,1024,89318,2233,2056 PUEBLA NORTE MARINELA,PUEBLA,Small Franchise,ULTRAMARINOS EL PARQUE DE PUEBLA SA,Pan Blanco ,BIM,640.0,unknown,24,478.56,0,0.0,1.0,1,0.8075718,Procura Alta
9,4010,1,2004,112812,43069,2487 AEROPUERTO,NUEVO LEÓN,Small Franchise,LA LUZ,Pinguinos ,MLA,80.0,2.0,20,148.2,0,0.0,1.0,1,0.8595543,Procura Alta
7,2081,4,6605,2387275,972,2081 NAUCALPAN II,ESTADO DE MÉXICO,Oxxo Store,OXXO PALMILLAS,Roles Canela ,BIM,365.0,6.0,2,39.12,0,0.0,0.0,1,0.5825344,Procura Alta
6,1911,1,2058,103260,43285,2309 NORTE,JALISCO,Small Franchise,MA  DE JESUS LAMAS COVARRUBIAS,Gansito ,MLA,50.0,1.0,6,31.68,0,0.0,1.0,1,0.9846912,Procura Alta
8,4010,1,5502,114445,45111,2487 AEROPUERTO,NUEVO LEÓN,Individual,MADRIGAL,Mantecada Vainilla ,TR,157.0,3.0,15,134.7,0,0.0,1.0,1,0.70887566,Procura Alta
7,1138,1,4406,1278779,43069,2015 AG. ROJO GOMEZ,"MÉXICO, D.F.",Individual,GALLO,Pinguinos ,MLA,80.0,2.0,5,37.05,0,0.0,1.0,1,0.68685454,Procura Alta
6,1633,1,4413,3200998,43069,2360 OAXACA BIMBO,OAXACA,Small Franchise,EL ARENAL,Pinguinos ,MLA,80.0,2.0,2,14.82,0,0.0,0.0,1,0.7453686,Procura Alta
8,3217,1,1014,110547,1125,2032 AG. SANTA LUCIA,"MÉXICO, D.F.",Individual,AMISTAD,Tortillinas ,TR,255.0,10.0,4,38.4,0,0.0,1.0,1,0.901921,Procura Alta
